merk,model,bouwjaar,type_auto,brandstof,vermogen,prijs,CO2_wltp,Electric_range_km,El_Consumpt_whkm,Engine_cm3
hyundai,elantra,2012,sedan,petrol,90.0,20005.0,140.0,0.0,0.0,1598.0
subaru,outback,2003,goods wagon,petrol,129.0,3000.0,193.0,0.0,0.0,2498.0
toyota,camry,2007,sedan,hybrid,0.0,11917.0,,,,
mercedes-benz,glc 300,2018,sedan,petrol,,84675.0,,,,
lexus,ct 200h,2012,hatchback,hybrid,0.0,627.0,,,,
chevrolet,lacetti,2010,sedan,petrol,0.0,12570.0,,,,
lincoln,navigator,2004,jeep,lpg,0.0,17249.0,,,,
toyota,aqua,2015,hatchback,petrol,0.0,14009.0,,,,
lexus,gx 470,2011,sedan,petrol,,392.0,,,,
mercedes-benz,gla 250,2016,jeep,petrol,165.0,8311.0,175.0,0.0,0.0,1991.0
toyota,corolla,2014,sedan,petrol,0.0,23521.0,,,,
ford,fusion titanium,2016,sedan,petrol,0.0,25716.0,,,,
hyundai,elantra,2017,sedan,lpg,90.0,21730.0,140.0,0.0,0.0,1598.0
hyundai,h1,2019,minivan,diesel,0.0,80911.0,,,,
hyundai,genesis,2011,coupe,petrol,0.0,19369.0,,,,
suzuki,jimny,2000,jeep,petrol,0.0,12544.0,,,,
hyundai,tucson,2012,jeep,diesel,0.0,25299.0,,,,
chevrolet,cruze,2018,sedan,diesel,0.0,7213.0,,,,
chevrolet,aveo,2012,hatchback,petrol,0.0,6899.0,,,,
bmw,x6,2011,jeep,petrol,6.0,8154.0,,,,
toyota,prius,2011,sedan,hybrid,0.0,18817.0,,,,
hyundai,tucson,2019,jeep,diesel,0.0,61499.0,,,,
toyota,prius,2010,sedan,hybrid,0.0,17249.0,,,,
toyota,aqua s,2013,hatchback,hybrid,0.0,9879.0,,,,
toyota,prius,2011,hatchback,hybrid,0.0,17249.0,,,,
hyundai,sonata,2017,sedan,petrol,0.0,51225.0,,,,
hyundai,santa fe,2015,jeep,diesel,0.0,49798.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,17249.0,140.0,0.0,0.0,1598.0
ford,escape,2014,jeep,petrol,,29166.0,,,,
mercedes-benz,gla 250,2015,jeep,petrol,165.0,188.0,175.0,0.0,0.0,1991.0
lexus,nx 200,2017,jeep,petrol,0.0,79971.0,,,,
opel,astra,2006,goods wagon,diesel,0.0080645161290322,11604.0,120.0,0.0,0.0,1199.0
kia,optima,2013,sedan,hybrid,0.0,392.0,,,,
hyundai,elantra,2018,sedan,petrol,90.0,627.0,140.0,0.0,0.0,1598.0
honda,insight,2014,hatchback,hybrid,0.0,2274.0,,,,
volkswagen,jetta,2015,sedan,petrol,0.0,19444.0,,,,
mercedes-benz,gle 350,2017,jeep,petrol,0.0,43592.0,,,,
toyota,prius,2009,hatchback,hybrid,0.0,15367.0,,,,
toyota,highlander,2013,jeep,petrol,0.0,4861.0,,,,
honda,shuttle,2013,universal,hybrid,0.0,14113.0,,,,
chevrolet,orlando,2012,jeep,diesel,0.0,13564.0,,,,
ford,c-max,2012,hatchback,hybrid,92.0,17876.0,152.0,0.0,0.0,999.0
mercedes-benz,c 240,2002,sedan,petrol,0.0,10349.0,,,,
subaru,legacy,2008,sedan,petrol,0.0,15000.0,,,,
mercedes-benz,e 320,2004,sedan,petrol,0.0,12544.0,,,,
bmw,x5,2012,jeep,diesel,0.0,14583.0,,,,
hyundai,h1,2017,universal,diesel,0.0,36827.0,,,,
toyota,highlander,2011,sedan,hybrid,0.0,21639.0,,,,
toyota,prius,2005,sedan,hybrid,0.0,9.0,,,,
nissan,elgrand,2003,minivan,lpg,0.0,14113.0,,,,
ssangyong,actyon,2016,jeep,diesel,0.0,40340.0,,,,
honda,fit,2012,hatchback,petrol,0.0,10976.0,,,,
mercedes-benz,c 300,2012,sedan,petrol,190.0,25089.0,166.0,0.0,0.0,1991.0
toyota,land cruiser prado,2019,jeep,petrol,0.0,300.0,,,,
hyundai,santa fe,2011,jeep,diesel,0.0,18688.0,,,,
lexus,gx 470,2015,jeep,petrol,,69935.0,,,,
hyundai,elantra,2015,sedan,petrol,90.0,28830.0,140.0,0.0,0.0,1598.0
lexus,gx 470,2006,jeep,cng,0.0,42337.0,,,,
ford,transit,2012,microbus,diesel,,23834.0,222.0,0.0,0.0,1995.0
mercedes-benz,e 350,2011,sedan,diesel,220.0,16621.0,196.0,0.0,0.0,1991.0
mercedes-benz,e 300,2017,sedan,petrol,190.0,314.0,181.0,0.0,0.0,1991.0
ford,c-max,2014,hatchback,hybrid,92.0,16000.0,152.0,0.0,0.0,999.0
hyundai,elantra,2013,sedan,petrol,90.0,11917.0,140.0,0.0,0.0,1598.0
bmw,328 xdrive,2011,sedan,petrol,0.0,13485.0,,,,
lexus,gx 470,2008,jeep,petrol,0.0,862.0,,,,
toyota,camry,2014,sedan,petrol,0.0,15994.0,,,,
ford,taurus,2014,sedan,lpg,0.0,15367.0,,,,
hyundai,veloster,2011,hatchback,petrol,0.0,15994.0,,,,
chevrolet,orlando,2012,jeep,diesel,0.0,11917.0,,,,
toyota,camry,2018,sedan,hybrid,0.0,18817.0,,,,
chevrolet,equinox,2014,jeep,petrol,0.0,1568.0,,,,
hyundai,sonata,2013,sedan,hybrid,0.0,21953.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,13808.0,,,,
mazda,cx-7,2011,jeep,petrol,0.0,392.0,,,,
toyota,prius,2012,hatchback,hybrid,0.0,16151.0,,,,
renault,twingo,2001,hatchback,petrol,31.0,3300.0,0.0,186.0,162.0,0.0
hyundai,tucson,2010,jeep,diesel,0.0,22947.0,,,,
bmw,535 m paket,2012,sedan,petrol,0.0,40769.0,,,,
lexus,ct 200h,2013,hatchback,hybrid,0.0,7840.0,,,,
toyota,camry,2014,sedan,petrol,0.0,25089.0,,,,
lexus,gx 470,2008,jeep,petrol,0.0,282.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,5488.0,,,,
toyota,vitz,2012,hatchback,petrol,0.0,9722.0,,,,
hyundai,genesis,2010,coupe,petrol,0.0,16621.0,,,,
lexus,rx 450,2015,jeep,hybrid,0.0,13956.0,,,,
hyundai,sonata,2015,sedan,petrol,0.0,9418.0,,,,
ssangyong,korando,2012,jeep,diesel,0.0,24415.0,,,,
lexus,ct 200h,2015,hatchback,hybrid,0.0,470.0,,,,
bmw,525,2000,sedan,petrol,0.0,10036.0,,,,
hyundai,elantra,2014,sedan,petrol,90.0,1725.0,140.0,0.0,0.0,1598.0
hyundai,elantra,2014,sedan,petrol,90.0,549.0,140.0,0.0,0.0,1598.0
toyota,camry,2012,sedan,hybrid,0.0,314.0,,,,
toyota,corolla,2014,sedan,hybrid,0.0,10976.0,,,,
mercedes-benz,ml 350,2008,jeep,diesel,0.0,4547.0,,,,
toyota,aqua,2013,hatchback,petrol,0.0,21285.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,29793.0,196.0,0.0,0.0,1991.0
lexus,gx 460,2015,jeep,petrol,,706.0,,,,
ford,fusion,2014,sedan,hybrid,0.0,862.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,314.0,196.0,0.0,0.0,1991.0
audi,a4 premium,2010,sedan,petrol,0.0,19130.0,,,,
ford,galaxy,2001,minivan,petrol,3.0,1900.0,172.0,0.0,0.0,1995.0
hyundai,tucson,2017,jeep,diesel,0.0,35570.0,,,,
toyota,prius c,2012,hatchback,hybrid,0.0,8781.0,,,,
suzuki,kizashi,2010,sedan,petrol,0.0,12544.0,,,,
hyundai,tucson,2014,jeep,petrol,0.0,24148.0,,,,
toyota,prius,2013,hatchback,hybrid,0.0,706.0,,,,
toyota,prius,2014,sedan,hybrid,0.0,22580.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,4861.0,,,,
toyota,prius,2008,sedan,hybrid,0.0,12858.0,,,,
honda,fit,2011,sedan,petrol,0.0,8154.0,,,,
ford,fusion,2014,sedan,hybrid,0.0,4861.0,,,,
bmw,x5,2011,jeep,petrol,,36065.0,,,,
ford,escape,2008,jeep,hybrid,0.0,282.0,,,,
toyota,chr,2019,jeep,petrol,0.0,17876.0,,,,
bmw,328,2014,sedan,diesel,0.0,18189.0,,,,
ford,fusion,2013,sedan,petrol,0.0,24775.0,,,,
hyundai,sonata,2011,sedan,petrol,0.0,15257.0,,,,
honda,element,2009,universal,petrol,0.0,16900.0,,,,
citroen,c1,2011,hatchback,petrol,53.0,14740.0,110.0,0.0,0.0,998.0
nissan,x-trail,2004,jeep,petrol,0.0,10976.0,,,,
chevrolet,orlando,2012,jeep,diesel,0.0,22825.0,,,,
kia,rio,2013,sedan,petrol,74.0,12544.0,134.0,0.0,0.0,998.0
lexus,ct 200h,2015,hatchback,hybrid,0.0,16935.0,,,,
ford,mustang,2013,coupe,petrol,330.0,20385.0,268.0,0.0,0.0,5038.0
honda,civic,2018,sedan,petrol,0.0,38213.0,,,,
ssangyong,actyon,2016,jeep,diesel,0.0,44134.0,,,,
mercedes-benz,c 240,2001,sedan,petrol,0.0,8467.0,,,,
toyota,camry,2013,jeep,hybrid,0.0,392.0,,,,
mercedes-benz,c 200 2.0,2001,coupe,petrol,0.0,7213.0,,,,
honda,civic,2017,sedan,petrol,0.0,9565.0,,,,
volkswagen,jetta,2010,sedan,petrol,0.0,12544.0,,,,
bmw,x5,2007,jeep,petrol,0.0,24148.0,,,,
opel,astra,2004,universal,petrol,90.0,6272.0,120.0,0.0,0.0,1199.0
hyundai,sonata,2013,sedan,petrol,0.0,100.0,,,,
bmw,530,2005,sedan,petrol,0.0,18817.0,,,,
bmw,m6,2014,coupe,petrol,3.0,119172.0,,,,
honda,fit,2011,sedan,hybrid,0.0,10663.0,,,,
hyundai,santa fe,2015,jeep,diesel,0.0,44247.0,,,,
bmw,325,2004,coupe,petrol,0.0,9408.0,,,,
volkswagen,jetta,2016,sedan,petrol,0.0,19444.0,,,,
toyota,prius,2008,sedan,hybrid,0.0,11917.0,,,,
mercedes-benz,ml 550 4.7,2012,jeep,petrol,,75266.0,,,,
honda,civic,2015,sedan,petrol,0.0,54157.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,49889.0,,,,
toyota,prius,2007,hatchback,hybrid,0.0,9408.0,,,,
toyota,corolla im,2016,hatchback,petrol,0.0,23834.0,,,,
toyota,camry,2013,sedan,petrol,0.0,22894.0,,,,
mercedes-benz,clk 240,2004,coupe,petrol,0.0,10976.0,,,,
daewoo,lacetti,2009,sedan,petrol,0.0,5604.0,,,,
ford,fiesta,2013,sedan,petrol,92.0,17876.0,120.0,0.0,0.0,999.0
hyundai,elantra,2012,sedan,petrol,90.0,18189.0,140.0,0.0,0.0,1598.0
ford,transit,2007,goods wagon,diesel,,70.0,222.0,0.0,0.0,1995.0
honda,fit,2014,hatchback,hybrid,0.0,10976.0,,,,
mini,cooper,2013,coupe,petrol,100.0,27911.0,136.0,0.0,0.0,1499.0
opel,combo,2003,goods wagon,diesel,0.0,6429.0,,,,
hyundai,sonata,2012,jeep,hybrid,0.0,470.0,,,,
toyota,rav 4,2016,jeep,petrol,0.0,40769.0,,,,
bmw,520,2003,sedan,cng,0.0,7840.0,,,,
dodge,challenger,2012,coupe,petrol,0.0,25089.0,,,,
bmw,328,2010,coupe,petrol,0.0,22894.0,,,,
mercedes-benz,c 180,2000,sedan,petrol,115.0,7840.0,159.0,0.0,0.0,1497.0
lexus,gx 460,2015,sedan,petrol,,784.0,,,,
hyundai,sonata,2015,sedan,lpg,0.0,12231.0,,,,
lexus,rx 300,2002,jeep,petrol,0.0,11917.0,,,,
toyota,rav 4,2017,jeep,petrol,0.0,51746.0,,,,
hyundai,sonata,2011,sedan,petrol,0.0,17035.0,,,,
audi,a4,2002,sedan,petrol,0.0,3100.0,,,,
toyota,prius,2014,hatchback,hybrid,0.0,188.0,,,,
hyundai,elantra,2015,sedan,petrol,90.0,27654.0,140.0,0.0,0.0,1598.0
kia,optima,2013,sedan,petrol,0.0,17719.0,,,,
mercedes-benz,ml 350,2012,jeep,diesel,0.0,94.0,,,,
hyundai,h1,2010,minivan,diesel,0.0,14081.0,,,,
audi,a4,2014,sedan,petrol,0.0,706.0,,,,
toyota,prius,2010,hatchback,hybrid,0.0,282.0,,,,
hyundai,sonata,2015,sedan,petrol,0.0,2666.0,,,,
chevrolet,orlando,2016,jeep,diesel,0.0,23994.0,,,,
bmw,320,2003,sedan,petrol,3.0,13172.0,,,,
toyota,prius,2011,hatchback,hybrid,0.0,14740.0,,,,
toyota,rav 4,2017,jeep,petrol,0.0,59586.0,,,,
toyota,prius,2016,sedan,hybrid,0.0,18817.0,,,,
hyundai,elantra,2010,sedan,petrol,90.0,11563.0,140.0,0.0,0.0,1598.0
hyundai,santa fe,2016,jeep,diesel,0.0,45376.0,,,,
toyota,rav 4,2002,jeep,petrol,0.0,15681.0,,,,
hyundai,tucson,2017,jeep,diesel,0.0,33707.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,11604.0,,,,
bmw,525,2000,sedan,cng,0.0,6800.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,17876.0,140.0,0.0,0.0,1598.0
toyota,prius,2014,jeep,hybrid,0.0,188.0,,,,
mercedes-benz,e 350,2006,sedan,petrol,220.0,18189.0,196.0,0.0,0.0,1991.0
lexus,rx 400 hybrid,2008,jeep,hybrid,0.0,28225.0,,,,
toyota,corolla verso,2007,minivan,diesel,,2509.0,,,,
hyundai,h1,2016,universal,diesel,0.0,44247.0,,,,
toyota,camry,2019,sedan,hybrid,0.3890518084066471,71503.0,,,,
lexus,gx 460,2012,jeep,petrol,,4077.0,,,,
bmw,528 i,2008,sedan,petrol,0.0,15681.0,,,,
toyota,tacoma,2017,sedan,petrol,0.0,3763.0,,,,
bmw,x5,2011,sedan,petrol,6.0,157.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,13172.0,,,,
audi,a4,2014,sedan,petrol,0.0,6586.0,,,,
audi,q5,2017,jeep,petrol,150.0,47042.0,175.0,0.0,0.0,1968.0
daewoo,lacetti,2009,sedan,diesel,0.0,5865.0,,,,
ssangyong,actyon,2011,jeep,diesel,0.0,20883.0,,,,
honda,odyssey,2008,minivan,lpg,0.0,10976.0,,,,
mitsubishi,l 200,2010,pickup,diesel,0.0,23521.0,,,,
ssangyong,rexton,2014,jeep,diesel,0.0,25402.0,,,,
honda,fit,2011,hatchback,hybrid,0.0,9095.0,,,,
hyundai,elantra,2013,coupe,petrol,90.0,2666.0,140.0,0.0,0.0,1598.0
toyota,camry,2019,sedan,petrol,0.0,87497.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
hyundai,tucson,2008,jeep,petrol,0.0,12231.0,,,,
honda,insight ex,2011,hatchback,hybrid,0.0,11604.0,,,,
hyundai,elantra,2012,sedan,petrol,90.0,20005.0,140.0,0.0,0.0,1598.0
toyota,camry,2013,sedan,hybrid,0.0,5018.0,,,,
ford,fiesta 1.6,2014,hatchback,petrol,0.0,13799.0,,,,
ssangyong,actyon,2010,jeep,diesel,0.0,13068.0,,,,
ford,focus,2012,hatchback,petrol,110.0,14113.0,124.0,0.0,0.0,999.0
hyundai,elantra,2013,sedan,petrol,90.0,314.0,140.0,0.0,0.0,1598.0
hyundai,santa fe,2015,jeep,petrol,0.0,1019.0,,,,
ford,c-max,2016,hatchback,plug-in hybrid,92.0,16465.0,152.0,0.0,0.0,999.0
nissan,teana,2004,sedan,petrol,,7300.0,,,,
daewoo,lacetti,2009,sedan,petrol,0.0,6899.0,,,,
chevrolet,matiz,2007,sedan,petrol,0.0,3293.0,,,,
hyundai,sonata,2011,sedan,lpg,0.0,17249.0,,,,
daewoo,lacetti,2010,sedan,petrol,0.0,10192.0,,,,
toyota,highlander,2014,sedan,hybrid,0.0,39201.0,,,,
honda,civic,2013,sedan,petrol,0.0,36235.0,,,,
ssangyong,korando,2012,jeep,diesel,0.0,22843.0,,,,
chevrolet,malibu,2012,sedan,petrol,0.0,21699.0,,,,
hyundai,tucson,2011,jeep,diesel,0.0,25299.0,,,,
mazda,mazda 3,2006,hatchback,petrol,0.0,2300.0,,,,
toyota,camry,2013,sedan,hybrid,0.0,392.0,,,,
bmw,328,2014,sedan,petrol,0.0,40142.0,,,,
honda,fit,2013,hatchback,hybrid,0.0,19124.0,,,,
renault,scenic,2007,minivan,diesel,103.0,11604.0,158.0,0.0,0.0,1332.0
chevrolet,captiva,2010,jeep,diesel,0.0,11917.0,,,,
bmw,320,2005,sedan,diesel,1.0,17249.0,,,,
ford,c-max,2013,hatchback,hybrid,92.0,23521.0,152.0,0.0,0.0,999.0
lexus,nx 200,2015,jeep,petrol,0.0,784.0,,,,
chevrolet,spark,2016,sedan,petrol,0.0,11604.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,18503.0,140.0,0.0,0.0,1598.0
toyota,aqua,2012,hatchback,hybrid,0.0,14113.0,,,,
nissan,march,2004,hatchback,petrol,0.0,5959.0,,,,
jeep,wrangler,2017,jeep,petrol,200.0,92502.0,247.0,0.0,0.0,1995.0
mercedes-benz,gla 250,2015,jeep,petrol,165.0,1019.0,175.0,0.0,0.0,1991.0
ssangyong,rexton,2013,jeep,diesel,0.0,32035.0,,,,
hyundai,santa fe,2011,jeep,diesel,3.0,14376.0,,,,
hyundai,tucson,2012,jeep,petrol,0.0,220.0,,,,
lexus,hs 250h hybrid,2010,sedan,hybrid,0.0,25089.0,,,,
honda,fit,2003,sedan,petrol,0.0,6899.0,,,,
hyundai,elantra,2019,sedan,petrol,90.0,5488.0,140.0,0.0,0.0,1598.0
toyota,prius,2012,hatchback,hybrid,0.0,18817.0,,,,
hyundai,sonata,2011,sedan,hybrid,0.0,3450.0,,,,
honda,fit,2005,hatchback,petrol,0.0,25.0,,,,
volkswagen,jetta,2003,sedan,petrol,0.0,7997.0,,,,
toyota,rav 4,2017,jeep,petrol,0.0,38888.0,,,,
dodge,journey,2010,jeep,petrol,0.0,1882.0,,,,
lexus,gx 470,2008,jeep,petrol,0.0,35438.0,,,,
hyundai,tucson,2015,jeep,petrol,0.0,1019.0,,,,
hyundai,sonata sport,2015,sedan,petrol,0.0,23207.0,,,,
hyundai,elantra se,2016,sedan,petrol,0.0,17092.0,,,,
honda,fit,2012,hatchback,petrol,0.0,7150.0,,,,
lexus,rx 450,2011,jeep,hybrid,0.0,188.0,,,,
mitsubishi,airtrek,2002,jeep,lpg,0.0,8154.0,,,,
nissan,rogue sport,2017,jeep,petrol,0.0,34497.0,,,,
nissan,march,2010,sedan,petrol,0.0,9408.0,,,,
toyota,auris,2016,hatchback,petrol,0.0,24148.0,,,,
mercedes-benz,ml 350,2012,jeep,diesel,,59272.0,,,,
mercedes-benz,e 270,2000,sedan,diesel,3.0,11604.0,,,,
ford,c-max,2014,universal,hybrid,92.0,20385.0,152.0,0.0,0.0,999.0
hyundai,elantra,2011,sedan,petrol,90.0,14426.0,140.0,0.0,0.0,1598.0
chevrolet,captiva,2007,jeep,diesel,0.0,6144.0,,,,
toyota,fj cruiser,2008,jeep,petrol,0.0,45473.0,,,,
mercedes-benz,e 350,2011,coupe,diesel,220.0,15994.0,196.0,0.0,0.0,1991.0
kia,optima,2014,sedan,hybrid,0.0,11133.0,,,,
toyota,rav 4,2006,jeep,diesel,0.0188679245283018,18189.0,,,,
ford,focus,2018,sedan,petrol,110.0,1333.0,124.0,0.0,0.0,999.0
lexus,es 350,2013,sedan,hybrid,0.0,1960.0,,,,
chevrolet,volt,2017,hatchback,hybrid,0.0,26030.0,,,,
bmw,m3,2010,coupe,petrol,353.0,48000.0,270.1,0.0,0.0,2993.0
lexus,gx 460,2013,jeep,petrol,,81539.0,,,,
toyota,ist,2002,hatchback,petrol,0.0,8781.0,,,,
mercedes-benz,e 350,2012,sedan,diesel,220.0,627.0,196.0,0.0,0.0,1991.0
chevrolet,volt,2013,hatchback,hybrid,0.0,5802.0,,,,
chevrolet,cruze,2012,sedan,diesel,0.0,8624.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,21953.0,140.0,0.0,0.0,1598.0
ford,focus,2015,sedan,petrol,110.0,15681.0,124.0,0.0,0.0,999.0
hyundai,sonata,2014,sedan,lpg,0.0,8154.0,,,,
toyota,camry se,2019,sedan,petrol,0.0,53000.0,,,,
hyundai,tucson,2010,jeep,diesel,0.0,21181.0,,,,
lexus,gx 460,2010,jeep,petrol,,15681.0,,,,
chevrolet,impala,2010,sedan,petrol,0.0,862.0,,,,
chevrolet,volt,2014,hatchback,plug-in hybrid,0.0,27284.0,,,,
ssangyong,actyon,2016,jeep,diesel,0.0,39458.0,,,,
kia,soul,2013,sedan,petrol,0.0,18189.0,,,,
hyundai,h1,2014,minivan,diesel,0.0,31581.0,,,,
mercedes-benz,s 350 w2222,2014,sedan,diesel,,117290.0,,,,
toyota,prius,2013,hatchback,hybrid,0.0,20385.0,,,,
hyundai,elantra,2007,sedan,petrol,90.0,12287.0,140.0,0.0,0.0,1598.0
ssangyong,rexton,2010,jeep,diesel,0.0,20266.0,,,,
toyota,corolla,2019,sedan,petrol,0.0,2822.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,16283.0,,,,
lexus,gx 460,2013,jeep,petrol,,71503.0,,,,
hyundai,sonata,2014,sedan,lpg,0.0,8467.0,,,,
hyundai,tucson,2010,jeep,diesel,0.0,27654.0,,,,
hyundai,elantra,2013,hatchback,petrol,90.0,2509.0,140.0,0.0,0.0,1598.0
fiat,500c lounge,2013,cabriolet,petrol,0.0,13172.0,,,,
hyundai,genesis,2010,coupe,petrol,0.0,16123.0,,,,
nissan,x-terra,2004,jeep,petrol,0.0,3.0,,,,
mitsubishi,montero,2000,jeep,lpg,0.0,9408.0,,,,
hyundai,i30,2012,hatchback,diesel,100.0,11917.0,126.0,0.0,0.0,1482.0
audi,a7,2014,hatchback,petrol,0.0,9565.0,,,,
ford,c-max,2014,sedan,plug-in hybrid,92.0,17876.0,152.0,0.0,0.0,999.0
mercedes-benz,e 350,2009,sedan,diesel,220.0,1411.0,196.0,0.0,0.0,1991.0
chevrolet,cruze ltz,2013,sedan,petrol,,13485.0,,,,
mercedes-benz,ml 350,2014,jeep,petrol,0.0,3763.0,,,,
hyundai,elantra,2015,sedan,diesel,90.0,19864.0,140.0,0.0,0.0,1598.0
bmw,x5 x5,2005,jeep,petrol,0.0,15053.0,,,,
volkswagen,jetta,2009,sedan,diesel,0.0,15000.0,,,,
toyota,ipsum,2002,minivan,cng,0.0,7527.0,,,,
nissan,tiida,2005,sedan,petrol,0.0,7683.0,,,,
mini,countryman,2011,sedan,petrol,0.0,19444.0,,,,
toyota,corolla 04,2013,sedan,petrol,0.0,15681.0,,,,
hyundai,h1,2009,minivan,diesel,0.0,13642.0,,,,
toyota,camry,2012,sedan,petrol,0.0,706.0,,,,
hyundai,elantra,2015,sedan,petrol,90.0,17249.0,140.0,0.0,0.0,1598.0
mercedes-benz,a 190,2002,hatchback,petrol,0.0,25.0,,,,
ford,focus,2012,sedan,petrol,110.0,11604.0,124.0,0.0,0.0,999.0
hyundai,h1,2009,minivan,diesel,0.0,10663.0,,,,
chevrolet,malibu,2013,sedan,petrol,0.0,20278.0,,,,
nissan,rogue sl,2010,jeep,petrol,0.0,15367.0,,,,
hyundai,elantra,2016,sedan,diesel,90.0,25083.0,140.0,0.0,0.0,1598.0
nissan,march,2004,hatchback,petrol,0.0,5500.0,,,,
mercedes-benz,e 350,2008,sedan,diesel,220.0,2430.0,196.0,0.0,0.0,1991.0
mercedes-benz,vito,2011,minivan,diesel,,38574.0,206.0,0.0,0.0,1950.0
hyundai,tucson,2013,jeep,diesel,0.0,15524.0,,,,
hyundai,h1,2014,minivan,diesel,0.0,34607.0,,,,
hyundai,elantra,2011,sedan,hybrid,90.0,18817.0,140.0,0.0,0.0,1598.0
toyota,prius,2010,hatchback,hybrid,0.0,14113.0,,,,
toyota,aqua,2014,sedan,hybrid,0.0,10506.0,,,,
nissan,juke,2012,jeep,petrol,0.0,470.0,,,,
bmw,328,2012,sedan,petrol,0.0,18189.0,,,,
audi,a6,2017,sedan,petrol,0.0,13172.0,,,,
subaru,forester,2014,jeep,petrol,110.0,314.0,185.0,0.0,0.0,1995.0
audi,q3,2016,jeep,petrol,110.0,16308.0,157.0,0.0,0.0,1498.0
hyundai,santa fe,2016,jeep,diesel,0.0,44558.0,,,,
hyundai,accent,2016,sedan,petrol,0.0,21326.0,,,,
hyundai,elantra,2016,sedan,petrol,90.0,30596.0,140.0,0.0,0.0,1598.0
nissan,frontier,2017,sedan,petrol,0.0,7213.0,,,,
hyundai,elantra,2013,sedan,petrol,90.0,28241.0,140.0,0.0,0.0,1598.0
lexus,rx 450,2013,jeep,hybrid,0.0,1019.0,,,,
hyundai,grandeur,2014,sedan,lpg,0.0,14426.0,,,,
subaru,stella,2012,hatchback,petrol,0.0,6899.0,,,,
honda,cr-v,2010,jeep,petrol,0.0,8311.0,,,,
mercedes-benz,e 350,2012,sedan,diesel,220.0,627.0,196.0,0.0,0.0,1991.0
bmw,x5,2001,jeep,petrol,,13485.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,38445.0,,,,
nissan,tiida,2005,hatchback,petrol,0.0,9722.0,,,,
mini,cooper,2010,hatchback,petrol,100.0,157.0,136.0,0.0,0.0,1499.0
toyota,aqua,2012,hatchback,hybrid,0.0,9722.0,,,,
toyota,rav 4,2016,jeep,petrol,0.0,43905.0,,,,
hyundai,elantra,2014,sedan,diesel,90.0,27356.0,140.0,0.0,0.0,1598.0
chevrolet,cruze,2011,sedan,petrol,0.0,15173.0,,,,
toyota,camry,2014,sedan,hybrid,0.0,25089.0,,,,
nissan,juke,2013,jeep,petrol,0.0,14426.0,,,,
ford,focus,2012,hatchback,petrol,110.0,15681.0,124.0,0.0,0.0,999.0
bmw,320,2003,sedan,petrol,0.0,11917.0,,,,
toyota,aqua,2013,hatchback,petrol,0.0,25669.0,,,,
mercedes-benz,e 350,2014,sedan,diesel,220.0,314.0,196.0,0.0,0.0,1991.0
chevrolet,volt,2014,jeep,hybrid,0.0,862.0,,,,
honda,hr-v,2017,jeep,petrol,96.0,9565.0,151.0,0.0,0.0,1498.0
ford,fusion,2014,sedan,hybrid,0.0,314.0,,,,
chevrolet,cruze,2013,sedan,petrol,0.0,14740.0,,,,
toyota,prius 2014,2014,sedan,hybrid,0.0,7997.0,,,,
dodge,dart limited,2013,sedan,petrol,,16308.0,,,,
hyundai,santa fe,2015,jeep,diesel,0.0,37580.0,,,,
mercedes-benz,s 350,2007,sedan,petrol,0.0,31361.0,,,,
toyota,prius,2010,hatchback,hybrid,0.0,6429.0,,,,
hyundai,sonata,2015,sedan,petrol,0.0,42369.0,,,,
hyundai,sonata,2016,sedan,lpg,0.0,15681.0,,,,
volkswagen,jetta,2013,sedan,petrol,0.0,16308.0,,,,
mazda,cx-9,2016,sedan,petrol,0.0,3293.0,,,,
nissan,x-trail,2018,pickup,petrol,0.0,30000.0,,,,
volkswagen,golf,2000,sedan,petrol,0.0,5331.0,,,,
chrysler,200,2015,sedan,petrol,0.0,3293.0,,,,
hyundai,santa fe,2013,jeep,diesel,0.0,31913.0,,,,
honda,accord,2019,coupe,petrol,0.0,2587.0,,,,
toyota,prius,2011,sedan,petrol,0.0,19757.0,,,,
volkswagen,passat,2012,sedan,petrol,0.0,15681.0,,,,
lexus,gx 460,2012,jeep,petrol,,12858.0,,,,
toyota,highlander,2010,sedan,hybrid,0.0,4861.0,,,,
nissan,march,2002,sedan,petrol,0.0,5900.0,,,,
toyota,aqua,2018,hatchback,petrol,0.0,57030.0,,,,
toyota,aqua,2012,hatchback,hybrid,0.0,14009.0,,,,
chevrolet,cruze,2014,sedan,diesel,0.0,14113.0,,,,
hyundai,tucson,2016,jeep,diesel,0.0,35269.0,,,,
